"year","mkt_name","PROVINCE","REGION","price_mean","price_sd","raincytot","tmean","day1rain","maxdays","heatday","annual_import","fra_purchase","fra_sales","buy_iv","sell_iv2","price_cv"
2007,"Solwezi","NORTH WESTERN","NORTHWEST",495.817341166232,56.8790629784257,1174.61622800611,25.4085495700747,33,21,9,82.17296444,3637.27731363691,14.3144584567834,5162.98056116409,62.4924571144888,0.114717776600226
2008,"Chingola","COPPERBELT","NORTHWEST",479.511517615176,95.6192430916447,929.184934256195,25.2471040476149,36,45,5,-161.64948868,602.094887498063,313.604141830202,1618.38567867578,77.0635654120929,0.19940969002622
2008,"Chipata","EASTERN","SOUTHEAST",547.964092140922,50.1450772884192,962.87914691929,25.5944056612532,36,32,3,-161.64948868,28456.1771796368,14.2807513821622,11025.7630211393,47.8161923245454,0.091511611814745
2008,"Choma","SOUTHERN","SOUTHWEST",477.080623306233,100.237093209723,1221.19558790802,23.6868401208325,35,25,0,-161.64948868,13947.312917367,108.717828487862,6778.27927699487,223.787335354948,0.210105144315162
2008,"Isoka","NORTHERN","NORTHCENTR",550.240853658537,115.731643974813,1129.75006577554,23.790456987898,35,44,2,-161.64948868,10877.5301444113,0,3476.23453221059,8.56351156218654,0.210329064454805
2008,"Kabwe","CENTRAL","NORTHCENTR",512.055555555556,104.713705472249,1129.27292509061,23.5488702282059,35,2,0,-161.64948868,14281.5200649656,123.088222769648,2430.89451259468,45.4326318898349,0.204496766681186
2008,"Kalomo","SOUTHERN","SOUTHWEST",528.305555555556,109.948399612081,1275.34517229063,23.7346835213064,35,24,0,-161.64948868,24076.382514495,108.717828487862,9676.89807452392,319.486280529773,0.208115168307214
2008,"Kalulushi","COPPERBELT","NORTHWEST",641.430216802168,126.317658197688,954.83847512549,24.4122273596648,36,35,7,-161.64948868,0,0,2980.50251011394,120.314733621529,0.196931255947749
2008,"Kaoma","WESTERN","SOUTHWEST",530.318089430894,74.3335468074806,1293.82357520728,23.486465556421,36,46,1,-161.64948868,4056.33143935252,30.4307680083298,2940.09380244217,27.1699836511366,0.140167850746428
2008,"Kasama","NORTHERN","NORTHCENTR",551.526761517615,127.248984924687,974.222181390703,24.6727525201245,36,40,6,-161.64948868,5223.49392922364,0,3069.57793207929,8.98657978365442,0.230721324518399
2008,"Kasempa","NORTH WESTERN","NORTHWEST",536.804878048781,147.577781493569,964.690508835556,25.8270570897611,36,38,19,-161.64948868,4516.09291913411,0,2337.2289700745,12.6803157228637,0.274918853252593
2008,"Kawambwa","LUAPULA","NORTHWEST",591.517615176152,116.363015938471,1299.78594354969,23.2581579561323,25,47,1,-161.64948868,3327.33034249306,0,1826.62154553092,7.70392478425832,0.196719443264286
2008,"Kitwe","COPPERBELT","NORTHWEST",618.979674796748,142.987209695185,998.785478253932,25.1329497927372,27,24,4,-161.64948868,0,1304.14836767025,1283.97128123372,84.7512942232605,0.231004692911988
2008,"Livingstone","SOUTHERN","SOUTHWEST",656.332655826558,130.119930653536,1072.80161856607,23.5954899700557,35,27,0,-161.64948868,0,57.6643641447425,449.286329137197,7.8676673412897,0.198253019255408
2008,"Luangwa","LUSAKA","SOUTHEAST",664.536924119241,171.18012330119,1081.30442816849,23.8119966453481,48,2,0,-161.64948868,0,0,388.948663938833,1.64395820201491,0.257593095414626
2008,"Luanshya","COPPERBELT","NORTHWEST",592.059281842818,110.431705345121,887.834643464093,23.5749509404976,24,18,0,-161.64948868,0,317.54708921712,1730.46780492594,83.4366659017523,0.186521364890008
2008,"Lusaka","LUSAKA","SOUTHEAST",572.466802168022,91.1152983638179,1198.34146245837,24.0200491718043,34,7,0,-161.64948868,4590.98686424671,1792.57660104448,2203.99234481075,54.5356383985248,0.159162589024813
2008,"Luwingu","NORTHERN","NORTHCENTR",522.549796747967,99.7002902860837,1046.17111565544,24.6123399652499,45,38,0,-161.64948868,2750.1931839486,0,1150.01665190016,5.62422325980363,0.190795768951701
2008,"Mansa","LUAPULA","NORTHWEST",607.142276422764,133.680804674801,853.948362693644,24.2172598405642,37,42,7,-161.64948868,5397.71758454142,39.605734954388,1739.33560707693,20.9197621224874,0.220180359474286
2008,"Mazabuka","SOUTHERN","SOUTHWEST",621.419376693767,157.774924845136,1159.17728041218,23.4955066310134,35,18,0,-161.64948868,15693.1787979178,81.480754592931,6274.8713116636,155.265563265623,0.253894440312708
2008,"Mbala","NORTHERN","NORTHCENTR",557.687669376694,88.377828086455,1238.73891567289,23.3614041829332,28,47,1,-161.64948868,11440.7842860159,0,5560.12908143227,12.2512616426961,0.158471906300585
2008,"Mkushi","CENTRAL","NORTHCENTR",526.266598915989,125.032241047935,968.518377861871,25.1595578865693,36,29,7,-161.64948868,14260.2781684549,0,6157.64436896199,48.6966013259412,0.237583463030864
2008,"Monze","SOUTHERN","SOUTHWEST",561.871273712737,146.190522401064,1227.34206277112,23.9110132192451,24,12,0,-161.64948868,13450.7725086705,0,5005.85592705943,75.746406913849,0.260185080178713
2008,"Mufulira","COPPERBELT","NORTHWEST",586.563346883469,143.430321534459,1059.80344986925,24.9558621647202,36,27,5,-161.64948868,0,652.074183835123,1431.6115164929,94.4966064436548,0.244526566988091
2008,"Mumbwa","CENTRAL","NORTHCENTR",519.22933604336,111.900985230208,1068.32592145428,24.6658064294976,34,1,1,-161.64948868,12168.9655633019,0,10568.3868539491,79.9130683309318,0.215513603454916
2008,"Mwense","LUAPULA","NORTHWEST",614.192750677507,132.369195747703,1065.37318115684,24.5105686533563,28,39,2,-161.64948868,811.62015765269,0,655.877832161123,3.78082176962237,0.215517352820736
2008,"Mwinilunga","NORTH WESTERN","NORTHWEST",630.874322493225,129.314731794043,968.552774795706,24.6219401175954,36,26,9,-161.64948868,1894.63637398813,0,1397.09761571144,4.98102911764284,0.204977009181464
2008,"Nchelenge","LUAPULA","NORTHWEST",596.1195799458,86.7088404314481,1290.53889711681,23.2202426436237,36,41,0,-161.64948868,842.481700459889,0,963.39220859232,3.43144308080788,0.145455447780011
2008,"Petauke","EASTERN","SOUTHEAST",577.381436314363,66.6390469897295,1086.22564027623,25.0871209962792,36,32,9,-161.64948868,22534.1363012491,0,11578.0577870259,49.5015858116332,0.115415984648053
2008,"Samfya","LUAPULA","NORTHWEST",614.091463414634,161.323647848236,1030.77033724214,23.8746431479053,36,33,1,-161.64948868,1034.53912964419,0,1032.15238935217,7.67804326070647,0.262702964394264
2008,"Senanga","WESTERN","SOUTHWEST",392.756775067751,75.2325463575622,1141.84465250623,23.6368759718565,35,5,0,-161.64948868,0,30.4307680083298,1113.62050103946,10.2911855334956,0.191549964592169
2008,"Serenje","CENTRAL","NORTHCENTR",563.615176151762,89.7358445906726,975.394918654823,24.936658148008,37,21,10,-161.64948868,7588.32546337969,0,5932.58260322477,28.2070617561082,0.159214741525182
2008,"Solwezi","NORTH WESTERN","NORTHWEST",606.754742547426,130.58822751978,1045.62655560046,24.9349327639999,27,35,2,-161.64948868,2733.07561194101,39.857663255271,4656.31668086901,56.3598229827689,0.215224073851508
