"DIST","prod","year","SUM","share","share.lag","long_run_share","dev_share","prod_percent"
"Chadiza",1014570,1999,34530480,0.0293818678454513,NA,0.0178980742958057,0.0114837935496456,NA
"Chadiza",102548.5,2000,7276775.56,0.0140925742665066,0.0293818678454513,0.0178980742958057,-0.0038055000292991,4.7452995788151
"Chadiza",5998.1,2001,262971.25,0.0228089572529316,0.0140925742665066,0.0178980742958057,0.00491088295712597,27.6713730493352
"Chadiza",2368.25,2002,116213.67,0.0203784115930596,0.0228089572529316,0.0178980742958057,0.0024803372972539,2.2628254490199
"Chadiza",7793.1,2003,2606196.87,0.00299021923082887,0.0203784115930596,0.0178980742958057,-0.0149078550649768,0.0445912859990504
"Chadiza",101619.5,2004,6560996.645,0.0154884243200219,0.00299021923082887,0.0178980742958057,-0.00240964997578379,0.397225758678924
"Chadiza",3200,2005,595294,0.00537549513349706,0.0154884243200219,0.0178980742958057,-0.0125225791623086,11.0214392300275
"Chadiza",595857,2006,22373513.4,0.026632249899562,0.00537549513349706,0.0178980742958057,0.00873417560375637,0.0266070862165081
"Chadiza",455814,2007,20177911.31,0.022589751386909,0.026632249899562,0.0178980742958057,0.00469167709110336,1.10881215881407
"Chadiza",449985.5,2008,25990042.432,0.0173137654998962,0.022589751386909,0.0178980742958057,-0.000584308795909472,0.776370849058566
"Chadiza",648590.5,2009,35642024.5,0.0181973529590049,0.0173137654998962,0.0178980742958057,0.000299278663199221,0.729196581748604
"Chadiza",548035,2011,34981060.5,0.0156666205131202,0.0181973529590049,0.0178980742958057,-0.00223145378268544,1.0188949102901
"Chadiza",754683,2013,38038220.5,0.0198401236987414,0.0156666205131202,0.0178980742958057,0.0019420494029357,0.91962925815628
"Chadiza",754683,2014,38082170.5,0.0198172265417487,0.0198401236987414,0.0178980742958057,0.00191915224594304,0.99884591662127
"Chama",578340,1999,34530480,0.0167486811651619,NA,0.00552356925511875,0.0112251119100432,NA
"Chama",64404,2000,7276775.56,0.0088506233934196,0.0167486811651619,0.00552356925511875,0.00332705413830085,4.7452995788151
"Chama",2307.12,2001,262971.25,0.00877327844773906,0.0088506233934196,0.00552356925511875,0.00324970919262031,27.6713730493352
"Chama",134,2002,116213.67,0.00115304851830254,0.00877327844773906,0.00552356925511875,-0.00437052073681621,2.2628254490199
"Chama",515,2003,2606196.87,0.000197605946783291,0.00115304851830254,0.00552356925511875,-0.00532596330833546,0.0445912859990504
"Chama",48938.3,2004,6560996.645,0.00745897348344094,0.000197605946783291,0.00552356925511875,0.00193540422832219,0.397225758678924
"Chama",1300,2005,595294,0.00218379489798318,0.00745897348344094,0.00552356925511875,-0.00333977435713557,11.0214392300275
"Chama",94272.125,2006,22373513.4,0.00421355927942904,0.00218379489798318,0.00552356925511875,-0.00131000997568971,0.0266070862165081
"Chama",116085.75,2007,20177911.31,0.00575311033022872,0.00421355927942904,0.00552356925511875,0.000229541075109974,1.10881215881407
"Chama",136951,2008,25990042.432,0.0052693642327948,0.00575311033022872,0.00552356925511875,-0.00025420502232395,0.776370849058566
"Chama",227306.5,2009,35642024.5,0.00637748565601261,0.0052693642327948,0.00552356925511875,0.000853916400893859,0.729196581748604
"Chama",132975,2011,34981060.5,0.00380134272944641,0.00637748565601261,0.00552356925511875,-0.00172222652567234,1.0188949102901
"Chama",124630,2013,38038220.5,0.00327644138873426,0.00380134272944641,0.00552356925511875,-0.00224712786638449,0.91962925815628
"Chama",124630,2014,38082170.5,0.00327266010218614,0.00327644138873426,0.00552356925511875,-0.00225090915293261,0.99884591662127
"Chavuma",14670,1999,34530480,0.000424842052586584,NA,0.00159311305359277,-0.00116827100100618,NA
"Chavuma",7235,2000,7276775.56,0.000994259056136122,0.000424842052586584,0.00159311305359277,-0.000598853997456643,4.7452995788151
"Chavuma",54,2001,262971.25,0.00020534564139616,0.000994259056136122,0.00159311305359277,-0.00138776741219661,27.6713730493352
"Chavuma",33,2002,116213.67,0.000283959709731222,0.00020534564139616,0.00159311305359277,-0.00130915334386154,2.2628254490199
"Chavuma",301,2003,2606196.87,0.000115493961129652,0.000283959709731222,0.00159311305359277,-0.00147761909246311,0.0445912859990504
"Chavuma",14246,2004,6560996.645,0.00217131645858356,0.000115493961129652,0.00159311305359277,0.000578203404990792,0.397225758678924
"Chavuma",33853,2006,22373513.4,0.00151308376984725,0.00217131645858356,0.00159311305359277,-8.00292837455138e-05,0.293248383823347
"Chavuma",49565.5,2007,20177911.31,0.00245642372188621,0.00151308376984725,0.00159311305359277,0.000863310668293442,1.10881215881407
"Chavuma",88907.5,2008,25990042.432,0.00342082935157249,0.00245642372188621,0.00159311305359277,0.00182771629797972,0.776370849058566
"Chavuma",80049,2009,35642024.5,0.00224591619367749,0.00342082935157249,0.00159311305359277,0.000652803140084729,0.729196581748604
"Chavuma",52725,2011,34981060.5,0.00150724418432083,0.00224591619367749,0.00159311305359277,-8.58688692719383e-05,1.0188949102901
"Chavuma",102225,2013,38038220.5,0.00268742855623333,0.00150724418432083,0.00159311305359277,0.00109431550264056,0.91962925815628
"Chavuma",102225,2014,38082170.5,0.00268432703960506,0.00268742855623333,0.00159311305359277,0.00109121398601229,0.99884591662127
"Chibombo",1420290,1999,34530480,0.0411314873120791,NA,0.0633583442112673,-0.0222268568991883,NA
"Chibombo",474734.2,2000,7276775.56,0.0652396375407791,0.0411314873120791,0.0633583442112673,0.0018812933295118,4.7452995788151
"Chibombo",17522.4,2001,262971.25,0.0666323790148163,0.0652396375407791,0.0633583442112673,0.00327403480354894,27.6713730493352
"Chibombo",7374.25,2002,116213.67,0.063454239075317,0.0666323790148163,0.0633583442112673,9.58948640497198e-05,2.2628254490199
"Chibombo",872076.8,2003,2606196.87,0.334616624721831,0.063454239075317,0.0633583442112673,0.271258280510563,0.0445912859990504
"Chibombo",310067.26,2004,6560996.645,0.0472591706377865,0.334616624721831,0.0633583442112673,-0.0160991735734808,0.397225758678924
"Chibombo",520,2005,595294,0.000873517959193273,0.0472591706377865,0.0633583442112673,-0.062484826252074,11.0214392300275
"Chibombo",789455.5,2006,22373513.4,0.0352852717356408,0.000873517959193273,0.0633583442112673,-0.0280730724756265,0.0266070862165081
"Chibombo",362987.35,2007,20177911.31,0.0179893421287914,0.0352852717356408,0.0633583442112673,-0.0453690020824759,1.10881215881407
"Chibombo",799622,2008,25990042.432,0.030766475356557,0.0179893421287914,0.0633583442112673,-0.0325918688547103,0.776370849058566
"Chibombo",1538249.5,2009,35642024.5,0.0431583088104325,0.030766475356557,0.0633583442112673,-0.0202000354008348,0.729196581748604
"Chibombo",1358847,2011,34981060.5,0.0388452202585453,0.0431583088104325,0.0633583442112673,-0.024513123952722,1.0188949102901
"Chibombo",1936600,2013,38038220.5,0.0509119505209241,0.0388452202585453,0.0633583442112673,-0.0124463936903432,0.91962925815628
"Chibombo",1936600,2014,38082170.5,0.0508531938850492,0.0509119505209241,0.0633583442112673,-0.0125051503262181,0.99884591662127
"Chienge",21870,1999,34530480,0.000633353489438896,NA,0.00390876015163048,-0.00327540666219159,NA
"Chienge",17285.6,2000,7276775.56,0.0023754477319622,0.000633353489438896,0.00390876015163048,-0.00153331241966828,4.7452995788151
"Chienge",567,2001,262971.25,0.00215612923465968,0.0023754477319622,0.00390876015163048,-0.0017526309169708,27.6713730493352
"Chienge",128.5,2002,116213.67,0.001105721900014,0.00215612923465968,0.00390876015163048,-0.00280303825161648,2.2628254490199
"Chienge",435,2003,2606196.87,0.000166909877380061,0.001105721900014,0.00390876015163048,-0.00374185027425042,0.0445912859990504
"Chienge",76136.4,2004,6560996.645,0.0116043955087253,0.000166909877380061,0.00390876015163048,0.00769563535709485,0.397225758678924
"Chienge",6325,2005,595294,0.0106250020998028,0.0116043955087253,0.00390876015163048,0.0067162419481723,11.0214392300275
"Chienge",32910,2006,22373513.4,0.00147093571812463,0.0106250020998028,0.00390876015163048,-0.00243782443350586,0.0266070862165081
"Chienge",78690.5,2007,20177911.31,0.00389983377323111,0.00147093571812463,0.00390876015163048,-8.92637839937328e-06,1.10881215881407
"Chienge",108606.25,2008,25990042.432,0.00417876385866456,0.00389983377323111,0.00390876015163048,0.000270003707034078,0.776370849058566
"Chienge",75960,2009,35642024.5,0.00213119207075344,0.00417876385866456,0.00390876015163048,-0.00177756808087704,0.729196581748604
"Chienge",199725,2011,34981060.5,0.00570951815483124,0.00213119207075344,0.00390876015163048,0.00180075800320076,1.0188949102901
"Chienge",163330,2013,38038220.5,0.00429383914003022,0.00570951815483124,0.00390876015163048,0.000385078988399739,0.91962925815628
"Chienge",166480,2014,38082170.5,0.00437159956520861,0.00429383914003022,0.00390876015163048,0.000462839413578122,0.99884591662127
"Chililabombwe",197190,1999,34530480,0.00571060697679268,NA,0.0117213255045955,-0.00601071852780278,NA
"Chililabombwe",52103,2000,7276775.56,0.00716017686273122,0.00571060697679268,0.0117213255045955,-0.00456114864186424,4.7452995788151
"Chililabombwe",1950,2001,262971.25,0.00741525927263912,0.00716017686273122,0.0117213255045955,-0.00430606623195634,27.6713730493352
"Chililabombwe",1548,2002,116213.67,0.013320291838301,0.00741525927263912,0.0117213255045955,0.00159896633370549,2.2628254490199
"Chililabombwe",1774,2003,2606196.87,0.000680685339016618,0.013320291838301,0.0117213255045955,-0.0110406401655788,0.0445912859990504
"Chililabombwe",98596,2004,6560996.645,0.0150275949424754,0.000680685339016618,0.0117213255045955,0.00330626943787993,0.397225758678924
"Chililabombwe",24620,2005,595294,0.041357715683343,0.0150275949424754,0.0117213255045955,0.0296363901787476,11.0214392300275
"Chililabombwe",397536.5,2006,22373513.4,0.017768174934921,0.041357715683343,0.0117213255045955,0.00604684943032558,0.0266070862165081
"Chililabombwe",432199,2007,20177911.31,0.0214194122156641,0.017768174934921,0.0117213255045955,0.0096980867110686,1.10881215881407
"Chililabombwe",333575,2008,25990042.432,0.012834723178031,0.0214194122156641,0.0117213255045955,0.00111339767343556,0.776370849058566
