X,Y,id,Country,Province,Prov_code,District_n,Dist_iaa,Pcode_CSO,Dist_code,HASC_code,ID_statoid,Pop2010,Male10,Female10,Source,Shape_Leng,Shape_Area,ISO3V10,shape_le_1,ID_1,Unsdcode,Countryeng,Shape_Le_2,shape_ar_1
2978765.48290705,-1767840.78862582,0,Zambia,Southern,ZMB80,Namwala,Namwala,ZMB800809,0809,ZM.SO.NW,87.00000,102866.00000,50127.00000,52739.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.23700,0.45644,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3003142.27653804,-1751692.59114659,1,Zambia,Southern,ZMB80,Namwala,Namwala,ZMB800809,0809,ZM.SO.NW,87.00000,102866.00000,50127.00000,52739.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.23700,0.45644,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2965494.01742793,-1730683.56080513,2,Zambia,Southern,ZMB80,Namwala,Namwala,ZMB800809,0809,ZM.SO.NW,87.00000,102866.00000,50127.00000,52739.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.23700,0.45644,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3005297.13083679,-1768935.34779454,3,Zambia,Southern,ZMB80,Namwala,Namwala,ZMB800809,0809,ZM.SO.NW,87.00000,102866.00000,50127.00000,52739.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.23700,0.45644,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2965048.30878449,-1788539.57639636,4,Zambia,Southern,ZMB80,Namwala,Namwala,ZMB800809,0809,ZM.SO.NW,87.00000,102866.00000,50127.00000,52739.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.23700,0.45644,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2971605.31012967,-1775907.52213385,5,Zambia,Southern,ZMB80,Namwala,Namwala,ZMB800809,0809,ZM.SO.NW,87.00000,102866.00000,50127.00000,52739.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.23700,0.45644,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3013052.64434052,-1753511.92491522,6,Zambia,Southern,ZMB80,Namwala,Namwala,ZMB800809,0809,ZM.SO.NW,87.00000,102866.00000,50127.00000,52739.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.23700,0.45644,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2955296.00060432,-1741812.18191701,7,Zambia,Southern,ZMB80,Namwala,Namwala,ZMB800809,0809,ZM.SO.NW,87.00000,102866.00000,50127.00000,52739.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.23700,0.45644,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2988279.51785366,-1729851.05947213,8,Zambia,Southern,ZMB80,Namwala,Namwala,ZMB800809,0809,ZM.SO.NW,87.00000,102866.00000,50127.00000,52739.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.23700,0.45644,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2940005.65672515,-1751716.64415086,9,Zambia,Southern,ZMB80,Namwala,Namwala,ZMB800809,0809,ZM.SO.NW,87.00000,102866.00000,50127.00000,52739.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.23700,0.45644,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2976638.96541378,-1725714.59296011,10,Zambia,Southern,ZMB80,Namwala,Namwala,ZMB800809,0809,ZM.SO.NW,87.00000,102866.00000,50127.00000,52739.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.23700,0.45644,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2984675.94971525,-1753952.77274653,11,Zambia,Southern,ZMB80,Namwala,Namwala,ZMB800809,0809,ZM.SO.NW,87.00000,102866.00000,50127.00000,52739.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.23700,0.45644,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2999911.46578089,-1749895.47313943,12,Zambia,Southern,ZMB80,Namwala,Namwala,ZMB800809,0809,ZM.SO.NW,87.00000,102866.00000,50127.00000,52739.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.23700,0.45644,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2947332.26274531,-1743267.38684452,13,Zambia,Southern,ZMB80,Namwala,Namwala,ZMB800809,0809,ZM.SO.NW,87.00000,102866.00000,50127.00000,52739.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.23700,0.45644,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2997168.03978209,-1735732.49069053,14,Zambia,Southern,ZMB80,Namwala,Namwala,ZMB800809,0809,ZM.SO.NW,87.00000,102866.00000,50127.00000,52739.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.23700,0.45644,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2983055.71634268,-1743762.5431018,15,Zambia,Southern,ZMB80,Namwala,Namwala,ZMB800809,0809,ZM.SO.NW,87.00000,102866.00000,50127.00000,52739.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.23700,0.45644,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2966734.58185181,-1767141.35586138,16,Zambia,Southern,ZMB80,Namwala,Namwala,ZMB800809,0809,ZM.SO.NW,87.00000,102866.00000,50127.00000,52739.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.23700,0.45644,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2954360.2399159,-1749680.66739701,17,Zambia,Southern,ZMB80,Namwala,Namwala,ZMB800809,0809,ZM.SO.NW,87.00000,102866.00000,50127.00000,52739.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.23700,0.45644,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2945708.61508464,-1743242.45536744,18,Zambia,Southern,ZMB80,Namwala,Namwala,ZMB800809,0809,ZM.SO.NW,87.00000,102866.00000,50127.00000,52739.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.23700,0.45644,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2985453.312069,-1725272.60197676,19,Zambia,Southern,ZMB80,Namwala,Namwala,ZMB800809,0809,ZM.SO.NW,87.00000,102866.00000,50127.00000,52739.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.23700,0.45644,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2961635.87937857,-1750873.2987045,20,Zambia,Southern,ZMB80,Namwala,Namwala,ZMB800809,0809,ZM.SO.NW,87.00000,102866.00000,50127.00000,52739.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.23700,0.45644,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2999236.52981668,-1743424.63251326,21,Zambia,Southern,ZMB80,Namwala,Namwala,ZMB800809,0809,ZM.SO.NW,87.00000,102866.00000,50127.00000,52739.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.23700,0.45644,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2968932.85634444,-1721130.24308876,22,Zambia,Southern,ZMB80,Namwala,Namwala,ZMB800809,0809,ZM.SO.NW,87.00000,102866.00000,50127.00000,52739.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.23700,0.45644,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2979856.32954331,-1738156.39653735,23,Zambia,Southern,ZMB80,Namwala,Namwala,ZMB800809,0809,ZM.SO.NW,87.00000,102866.00000,50127.00000,52739.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.23700,0.45644,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2972866.30847974,-1772702.00121376,24,Zambia,Southern,ZMB80,Namwala,Namwala,ZMB800809,0809,ZM.SO.NW,87.00000,102866.00000,50127.00000,52739.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.23700,0.45644,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2959688.13710781,-1757613.70956418,25,Zambia,Southern,ZMB80,Namwala,Namwala,ZMB800809,0809,ZM.SO.NW,87.00000,102866.00000,50127.00000,52739.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.23700,0.45644,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2995030.30366259,-1756254.49059195,26,Zambia,Southern,ZMB80,Namwala,Namwala,ZMB800809,0809,ZM.SO.NW,87.00000,102866.00000,50127.00000,52739.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.23700,0.45644,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3020633.94274251,-1746685.76437317,27,Zambia,Southern,ZMB80,Namwala,Namwala,ZMB800809,0809,ZM.SO.NW,87.00000,102866.00000,50127.00000,52739.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.23700,0.45644,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2931324.37188664,-1759282.58271628,28,Zambia,Southern,ZMB80,Namwala,Namwala,ZMB800809,0809,ZM.SO.NW,87.00000,102866.00000,50127.00000,52739.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.23700,0.45644,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2955129.7020239,-1728634.85747684,29,Zambia,Southern,ZMB80,Namwala,Namwala,ZMB800809,0809,ZM.SO.NW,87.00000,102866.00000,50127.00000,52739.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.23700,0.45644,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3106577.37570886,-1780559.64432324,0,Zambia,Southern,ZMB80,Mazabuka,Mazabuka,ZMB800807,0807,ZM.SO.MA,85.00000,230972.00000,114783.00000,116189.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.90881,0.57050,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3126894.97821579,-1780038.02077678,1,Zambia,Southern,ZMB80,Mazabuka,Mazabuka,ZMB800807,0807,ZM.SO.MA,85.00000,230972.00000,114783.00000,116189.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.90881,0.57050,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3074043.40366564,-1719581.44272405,2,Zambia,Southern,ZMB80,Mazabuka,Mazabuka,ZMB800807,0807,ZM.SO.MA,85.00000,230972.00000,114783.00000,116189.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.90881,0.57050,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3083886.51477318,-1750569.41959399,3,Zambia,Southern,ZMB80,Mazabuka,Mazabuka,ZMB800807,0807,ZM.SO.MA,85.00000,230972.00000,114783.00000,116189.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.90881,0.57050,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3112800.89755579,-1746360.92372207,4,Zambia,Southern,ZMB80,Mazabuka,Mazabuka,ZMB800807,0807,ZM.SO.MA,85.00000,230972.00000,114783.00000,116189.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.90881,0.57050,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3076843.61285661,-1756815.52362956,5,Zambia,Southern,ZMB80,Mazabuka,Mazabuka,ZMB800807,0807,ZM.SO.MA,85.00000,230972.00000,114783.00000,116189.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.90881,0.57050,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3103976.30660964,-1735740.61937088,6,Zambia,Southern,ZMB80,Mazabuka,Mazabuka,ZMB800807,0807,ZM.SO.MA,85.00000,230972.00000,114783.00000,116189.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.90881,0.57050,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3081615.37119518,-1767084.84691507,7,Zambia,Southern,ZMB80,Mazabuka,Mazabuka,ZMB800807,0807,ZM.SO.MA,85.00000,230972.00000,114783.00000,116189.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.90881,0.57050,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3169104.47773593,-1744224.82733977,8,Zambia,Southern,ZMB80,Mazabuka,Mazabuka,ZMB800807,0807,ZM.SO.MA,85.00000,230972.00000,114783.00000,116189.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.90881,0.57050,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3062102.49071104,-1729047.73880132,9,Zambia,Southern,ZMB80,Mazabuka,Mazabuka,ZMB800807,0807,ZM.SO.MA,85.00000,230972.00000,114783.00000,116189.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.90881,0.57050,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3100556.96412847,-1732147.64047448,10,Zambia,Southern,ZMB80,Mazabuka,Mazabuka,ZMB800807,0807,ZM.SO.MA,85.00000,230972.00000,114783.00000,116189.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.90881,0.57050,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3100712.46997229,-1740228.38334903,11,Zambia,Southern,ZMB80,Mazabuka,Mazabuka,ZMB800807,0807,ZM.SO.MA,85.00000,230972.00000,114783.00000,116189.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.90881,0.57050,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3133245.02928344,-1785754.91208047,12,Zambia,Southern,ZMB80,Mazabuka,Mazabuka,ZMB800807,0807,ZM.SO.MA,85.00000,230972.00000,114783.00000,116189.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.90881,0.57050,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3101649.5172441,-1737731.48333172,13,Zambia,Southern,ZMB80,Mazabuka,Mazabuka,ZMB800807,0807,ZM.SO.MA,85.00000,230972.00000,114783.00000,116189.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.90881,0.57050,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3097104.88116536,-1757176.40145432,14,Zambia,Southern,ZMB80,Mazabuka,Mazabuka,ZMB800807,0807,ZM.SO.MA,85.00000,230972.00000,114783.00000,116189.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.90881,0.57050,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3152383.25663444,-1750651.37973657,15,Zambia,Southern,ZMB80,Mazabuka,Mazabuka,ZMB800807,0807,ZM.SO.MA,85.00000,230972.00000,114783.00000,116189.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.90881,0.57050,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3060662.79404463,-1708704.73339591,16,Zambia,Southern,ZMB80,Mazabuka,Mazabuka,ZMB800807,0807,ZM.SO.MA,85.00000,230972.00000,114783.00000,116189.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.90881,0.57050,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3130158.63777879,-1753698.19688767,17,Zambia,Southern,ZMB80,Mazabuka,Mazabuka,ZMB800807,0807,ZM.SO.MA,85.00000,230972.00000,114783.00000,116189.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.90881,0.57050,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3072281.69211146,-1730273.99475459,18,Zambia,Southern,ZMB80,Mazabuka,Mazabuka,ZMB800807,0807,ZM.SO.MA,85.00000,230972.00000,114783.00000,116189.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.90881,0.57050,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3154359.82624344,-1746221.45802811,19,Zambia,Southern,ZMB80,Mazabuka,Mazabuka,ZMB800807,0807,ZM.SO.MA,85.00000,230972.00000,114783.00000,116189.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.90881,0.57050,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3166607.24208669,-1745640.83601156,20,Zambia,Southern,ZMB80,Mazabuka,Mazabuka,ZMB800807,0807,ZM.SO.MA,85.00000,230972.00000,114783.00000,116189.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.90881,0.57050,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3095684.96379956,-1767124.85247004,21,Zambia,Southern,ZMB80,Mazabuka,Mazabuka,ZMB800807,0807,ZM.SO.MA,85.00000,230972.00000,114783.00000,116189.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.90881,0.57050,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3101572.6523833,-1783851.30825172,22,Zambia,Southern,ZMB80,Mazabuka,Mazabuka,ZMB800807,0807,ZM.SO.MA,85.00000,230972.00000,114783.00000,116189.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.90881,0.57050,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3131266.25859289,-1787124.20505023,23,Zambia,Southern,ZMB80,Mazabuka,Mazabuka,ZMB800807,0807,ZM.SO.MA,85.00000,230972.00000,114783.00000,116189.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.90881,0.57050,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3059542.12891225,-1747001.73855376,24,Zambia,Southern,ZMB80,Mazabuka,Mazabuka,ZMB800807,0807,ZM.SO.MA,85.00000,230972.00000,114783.00000,116189.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.90881,0.57050,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3073130.92829081,-1704978.26757594,25,Zambia,Southern,ZMB80,Mazabuka,Mazabuka,ZMB800807,0807,ZM.SO.MA,85.00000,230972.00000,114783.00000,116189.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.90881,0.57050,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3111263.19453839,-1761325.15221088,26,Zambia,Southern,ZMB80,Mazabuka,Mazabuka,ZMB800807,0807,ZM.SO.MA,85.00000,230972.00000,114783.00000,116189.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.90881,0.57050,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3103065.5320488,-1775299.19952562,27,Zambia,Southern,ZMB80,Mazabuka,Mazabuka,ZMB800807,0807,ZM.SO.MA,85.00000,230972.00000,114783.00000,116189.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.90881,0.57050,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3160719.15999732,-1737372.78203631,28,Zambia,Southern,ZMB80,Mazabuka,Mazabuka,ZMB800807,0807,ZM.SO.MA,85.00000,230972.00000,114783.00000,116189.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.90881,0.57050,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3138132.73625177,-1753055.42802446,29,Zambia,Southern,ZMB80,Mazabuka,Mazabuka,ZMB800807,0807,ZM.SO.MA,85.00000,230972.00000,114783.00000,116189.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.90881,0.57050,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2588712.26483841,-1920222.39266769,0,Zambia,Western,ZMB90,Sesheke,Sesheke,ZMB900906,0906,ZM.WE.SS,96.00000,99384.00000,48913.00000,50471.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",7.90610,2.49709,AGO,81.11667,3,24,Angola,8927441.04860,1253023462820.00000
2588698.86503135,-1920229.51174216,1,Zambia,Western,ZMB90,Sesheke,Sesheke,ZMB900906,0906,ZM.WE.SS,96.00000,99384.00000,48913.00000,50471.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",7.90610,2.49709,AGO,81.11667,3,24,Angola,8927441.04860,1253023462820.00000
2588811.05719396,-1920225.72304899,2,Zambia,Western,ZMB90,Sesheke,Sesheke,ZMB900906,0906,ZM.WE.SS,96.00000,99384.00000,48913.00000,50471.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",7.90610,2.49709,AGO,81.11667,3,24,Angola,8927441.04860,1253023462820.00000
2588948.35972575,-1920215.46122631,3,Zambia,Western,ZMB90,Sesheke,Sesheke,ZMB900906,0906,ZM.WE.SS,96.00000,99384.00000,48913.00000,50471.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",7.90610,2.49709,AGO,81.11667,3,24,Angola,8927441.04860,1253023462820.00000
2588858.26965342,-1920227.53536008,4,Zambia,Western,ZMB90,Sesheke,Sesheke,ZMB900906,0906,ZM.WE.SS,96.00000,99384.00000,48913.00000,50471.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",7.90610,2.49709,AGO,81.11667,3,24,Angola,8927441.04860,1253023462820.00000
2588895.60083341,-1920237.23153787,5,Zambia,Western,ZMB90,Sesheke,Sesheke,ZMB900906,0906,ZM.WE.SS,96.00000,99384.00000,48913.00000,50471.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",7.90610,2.49709,AGO,81.11667,3,24,Angola,8927441.04860,1253023462820.00000
2588675.02215785,-1920216.87167205,6,Zambia,Western,ZMB90,Sesheke,Sesheke,ZMB900906,0906,ZM.WE.SS,96.00000,99384.00000,48913.00000,50471.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",7.90610,2.49709,AGO,81.11667,3,24,Angola,8927441.04860,1253023462820.00000
