438,77.00971222,117.8000031,204.385498,150.0799866,158.9902954,0,0,29.68730354,118.1293564
439,82.60679626,120.7524261,188.2563477,158.4828339,153.3932037,0,0.747449636,29.46540642,118.1293564
440,88.71359253,123.1796112,196.613266,161.5240479,147.2864075,0,2.055486441,29.07708549,118.1293564
441,84.9495163,126.4563141,192.2849731,178.6656189,151.0504761,0,2.616073847,28.9106617,118.1293564
442,84.95145416,126.2135925,184.460495,183.1999512,151.0485535,0,3.737248182,28.57781601,118.1293564
443,93.78640747,141.0990295,187.1205597,196.039978,142.2135925,0,3.737248182,28.57781601,118.1293564
444,95.26699066,153.5194244,183.497406,174.5726013,140.7330017,0,3.737248182,28.57781601,118.1293564
445,104.3689346,160.0121307,201.5990448,177.5884857,131.631073,0,3.737248182,28.57781601,118.1293564
446,111.6504822,168.6893158,205.075119,295.4035339,124.3495178,0,3.737248182,28.57781601,118.1293564
447,102.4271851,158.1067963,195.3209381,281.6049805,133.5728149,0,3.737248182,28.57781601,118.1293564
448,77.36650848,143.3555756,182.8704987,249.8299866,158.6334839,0,0,21.20818138,82.61472321
449,77.18688965,133.4951477,172.5612183,234.2300262,158.8131104,0,0,21.20818138,82.61472321
450,79.29125977,133.9805756,170.3231049,229.5961609,78.30874634,0,0,21.20818138,82.61472321
451,84.46116638,156.5533905,176.6105652,228.8534546,73.13883972,0,0.483159751,21.10571098,82.61472321
452,123.6407776,180.5825195,207.3673096,254.5376587,33.95922852,0,1.328447223,20.92644119,82.61472321
453,147.4514618,200.8495178,216.5155029,318.2769165,10.14854431,0,2.053186893,20.7727375,82.61472321
454,179.6116486,231.7961121,209.6147003,325.8850708,-22.01164246,0,2.415314436,20.6959362,82.61472321
455,222.8155365,267.9611511,257.1734619,346.6117554,-65.2155304,19.6630249,2.415314436,20.6959362,82.61472321
456,296.1165161,291.262146,280.9594727,364.5016785,-138.51651,-3.637969971,2.415314436,20.6959362,82.61472321
457,287.6213684,291.262146,280.4473572,431.4350586,-130.0213623,59.91760254,2.415314436,20.6959362,82.61472321
458,272.8155212,291.262146,256.1292114,366.2353821,-115.2155151,78.98641968,2.415314436,20.6959362,82.61472321
459,192.9563141,250,242.7886505,284.1007996,-35.35630798,120.2485657,2.415314436,20.6959362,82.61472321
460,179.6116486,205.7038879,236.3082733,306.1171875,0,197.795166,0,17.5218544,72.28015137
461,229.368927,236.6504822,231.8894806,300.5827332,0,183.4737854,0,17.5218544,72.28015137
462,250,264.5279541,240.0750885,313.2952576,0,172.2215576,0,17.5218544,72.28015137
463,268.4053345,280.3492126,221.6115417,267.2702332,0,173.0255432,0,17.5218544,72.28015137
464,342.1300964,327.7009583,218.9437561,415.3010254,0,142.2990417,0,17.5218544,72.28015137
465,272.1087341,298.4981079,238.9409943,316.8096008,0,128.9317932,0,17.5218544,72.28015137
466,289.0715637,301.2634277,242.2520599,328.0381775,0,144.5105286,0,17.5218544,72.28015137
467,339.3366394,416.382843,256.0028687,401.7895508,0,21.37954712,0,17.5218544,72.28015137
468,362.4172363,366.1434937,264.7030945,624.1739502,0,75.02194214,0,17.5218544,72.28015137
469,365.6796265,364.0776672,273.8911133,649.0563354,0,85.91030884,0,17.5218544,72.28015137
470,352.3825378,415.4917908,358.2020874,616.4338379,0,75.98126221,0,17.5218544,72.28015137
471,257.5801086,366.5048523,363.4695129,725.9875488,0,153.4951477,0,17.5218544,72.28015137
472,264.3470764,245.8468475,363.2883606,421.9696045,0,274.1531372,0,23.59264755,90.31706238
473,238.0485382,339.8058167,357.5191956,598.503418,0,180.1941833,0,23.59264755,90.31706238
474,223.6771851,339.8058167,345.8312073,506.9631348,0,180.1941833,0,23.59264755,90.31706238
475,174.2718506,150.4854431,311.5620117,503.1669617,0,369.5145569,0,23.59264755,90.31706238
476,121.3592224,179.6116486,301.0041199,505.3524475,0,340.3883667,0,23.59264755,90.31706238
477,121.3592224,179.6116486,303.6300049,567.321228,0,340.3883667,0,23.59264755,90.31706238
478,182.0938568,179.6116486,332.0288391,606.6387329,0,340.3883667,0,23.59264755,90.31706238
479,161.601944,156.4174805,354.0985107,635.7630005,0,363.5825195,0,23.59264755,90.31706238
480,429,435,366.6168213,659.5717163,0,85,0,23.59264755,90.31706238
481,358,435,368.690918,705.6957397,0,85,0,23.59264755,90.31706238
482,422.2200012,483.0194702,337.2510986,717.4631958,0,36.98052979,0,23.59264755,90.31706238
483,324,420.0179138,309.6659241,533.2310791,0,99.98208618,0,23.59264755,90.31706238
484,300,365.1689453,287.0152588,329.3668823,0,154.8310547,0,30.64487076,121.5184708
485,261,403,276.0858459,322.9255371,0,117,0,30.64487076,121.5184708
486,226.1600037,274.5328369,259.6389771,321.9970398,0,245.4671631,0,30.64487076,121.5184708
487,266.6600037,269.6929932,246.6813812,312.5848389,0,250.3070068,0,30.64487076,121.5184708
488,240,277.1521912,255.6209869,289.347229,0,242.8478088,0,30.64487076,121.5184708
489,272,293.1506958,286.6630859,252.4915924,0,226.8493042,0,30.64487076,121.5184708
490,306.7748108,312.5,331.7862854,256.2042542,0,-32.5,0,30.64487076,121.5184708
491,283.2997437,237.6278381,386.7174377,288.3727722,0,47.91680908,0,30.64487076,121.5184708
492,246.9673004,312.100769,437.2106323,302.7507629,0,46.95651245,0,30.64487076,121.5184708
493,269.6689453,324.7402344,408.9433899,296.1055603,0,187.1271973,0,30.64487076,121.5184708
494,405.5700073,372.3930054,358.236145,289.0081787,0,-12.39300537,0,30.64487076,121.5184708
495,406.1403503,391.3406372,327.8594971,249.0417023,0,-24.77832031,0,30.64487076,121.5184708
496,221.0870667,270.2056885,331.5209351,292.988678,0,-19.39630127,0,19.37039566,86.84934235
497,216.4554291,265.4702148,370.3500366,351.9042969,0,-10.28808594,0,19.37039566,86.84934235
498,421.7573547,365.4970703,430.20755,560.9016113,0,-56.51953125,0,19.37039566,86.84934235
499,465.1362915,489.7660828,447.1975098,703.2202759,0,-207.5438538,0,19.37039566,86.84934235
500,437.9854431,439.3274841,451.5265503,1057.142944,0,-157.1052551,0,19.37039566,86.84934235
501,678.8669434,531.6763916,450.9304504,1514.856567,0,-249.4541626,0,19.37039566,86.84934235
502,791.7879639,632.5535889,527.6622314,1485.177856,0,-350.3313599,0,19.37039566,86.84934235
503,657.0874023,885.9649048,541.5288696,1682.035156,0,-603.7426758,0,19.37039566,86.84934235
504,1037.305786,1184.210571,608.0529175,1927.937256,0,-901.9883423,0,19.37039566,86.84934235
505,977.9854126,1070.938232,666.8091431,2317.109375,0,-573.03125,0,19.37039566,86.84934235
506,750.8859253,818.7134399,726.180603,2211.562744,0,-320.8064575,0,19.37039566,86.84934235
507,626.1515503,701.7543945,721.312561,1257.311401,0,-203.8474121,0,19.37039566,86.84934235
508,263.1578979,456.1403503,753.5994263,1181.048462,0,41.76663208,0,12.97694206,85.74120331
509,541.6519775,706.9268188,794.3026123,1248.215698,0,-209.0198364,0,12.97694206,85.74120331
510,732.204834,877.1929932,797.6159058,1356.618652,-132.204834,-379.2860107,0,12.97694206,85.74120331
511,668.2207642,877.1929932,781.3319702,1443.317261,131.7792358,-379.2860107,0.410098344,12.92372417,85.74120331
512,752.4430542,789.4736938,794.4157104,1601.681641,47.5569458,-291.5667114,2.955036402,12.59346962,85.74120331
513,855.743103,917.1539917,826.1486816,1558.903198,-55.74310303,62.8460083,5.115459442,12.31311226,85.74120331
514,868.4210815,1052.631592,938.1862793,1302.087036,-68.42108154,-72.6315918,6.315047741,12.15744114,85.74120331
515,1035.087769,1222.222168,1016.915039,1284.508423,-235.0877686,-242.222168,6.748289585,12.10122013,85.74120331
516,1113.867554,1388.888916,820.1182861,1105.07666,-313.8675537,-408.888916,9.063745499,11.80074501,85.74120331
517,1090.712036,1096.491211,650.4796753,1168.152954,-290.7120361,-116.4912109,15.54567719,10.959589,85.74120331
518,863.8434448,1140.35083,575.0115356,1157.482666,-63.84344482,-160.3508301,16.09630775,10.888134,85.74120331
519,818.7702026,1064.980469,530.8814697,839.1834717,-18.77020264,-84.98046875,16.25189972,10.86794281,85.74120331
520,477.6656494,649.1228027,585.2293091,591.2932739,122.3343506,580.8771973,0,23.08022118,120.8077011
521,459.0643311,526.3157959,575.9938354,445.2284546,140.9356689,703.6842041,0,23.08022118,120.8077011
522,465.277771,508.7719421,559.5377808,469.9859009,134.722229,721.2280273,0,23.08022118,120.8077011
523,516.0818481,584.7953491,578.2678833,483.3300781,83.91815186,645.2046509,1.158480048,22.81283951,120.8077011
524,509.5029297,622.8070068,614.0759277,496.8999329,90.49707031,607.1929932,4.982981682,21.93013763,120.8077011
525,418.8596497,743.4210815,641.1785889,494.774353,181.1403503,486.5789185,9.058635712,20.98946762,120.8077011
526,451.8453064,561.4035034,676.1503906,605.3890991,148.1546936,98.59649658,15.57822704,19.48473167,120.8077011
527,419.0283508,550.8433228,815.9476318,576.585083,180.9716492,244.5843506,17.41708374,19.06031799,120.8077011
528,429.0121765,534.5698853,941.8133545,652.4694824,170.9878235,265.4301147,20.2069149,18.41641998,120.8077011
529,585.0550537,877.1929932,987.4099121,588.3828125,14.94494629,-74.69934082,20.88386154,18.26017952,120.8077011
530,420.1255798,740.0783691,811.0322876,825.5033569,179.8744202,27.63867188,21.02248573,18.22818565,120.8077011
531,391.4473572,666.666687,847.6426392,605.6931152,208.5526428,160.3299561,21.02334785,18.22798538,120.8077011
532,308.4795227,596.4912109,774.6746826,594.3990479,411.5204773,171.5181885,0,28.63128281,105.2627869
533,511.1426697,526.3157959,784.5172729,569.8291626,208.8573303,241.6936035,0,28.63128281,105.2627869
534,396.3781738,534.873291,727.2235718,578.9271851,323.6218262,233.1361084,0,28.63128281,105.2627869
535,460.5263062,486.0480042,734.7734375,610.7015991,259.4736938,281.9613953,6.271831989,26.83557892,105.2627869
536,429.8245544,538.0117188,717.2269287,642.2869873,290.1754456,123.9650879,13.04295921,24.89691734,105.2627869
537,459.0643311,599.4152222,729.2697144,653.8335571,260.9356689,1.834899902,18.40563965,23.36151505,105.2627869
538,508.7719421,638.888916,816.0687866,643.1747437,211.2280579,39.53790283,26.45364761,21.05726624,105.2627869
539,634.5029297,649.1228027,685.4954224,751.5209351,85.49707031,111.3421631,31.32974815,19.66117477,105.2627869
540,644.7368164,654.9707642,615.961792,758.8577881,75.26318359,7.90057373,31.80576515,19.52488518,105.2627869
541,642.397644,649.1228027,490.7692261,752.8457642,77.60235596,13.74853516,31.80576515,19.52488518,105.2627869
